OBJECTID,pointid,grid_code,PR_mean,ETP_mean,Balance_me,stress_probability
6817,6817,1.0000000,141.1975250,1418.9388428,-1277.7413330,1.0000000
6818,6818,1.0000000,146.4186554,1414.7999268,-1268.3813477,1.0000000
6819,6819,1.0000000,153.7429657,1396.1795654,-1242.4366455,1.0000000
6820,6820,1.0000000,160.6300049,1382.3479004,-1221.7180176,1.0000000
6821,6821,1.0000000,165.9728241,1377.8558350,-1211.8830566,1.0000000
6822,6822,1.0000000,172.2807922,1374.5292969,-1202.2485352,1.0000000
6823,6823,1.0000000,181.3773041,1365.0688477,-1183.6915283,1.0000000
6824,6824,1.0000000,192.1181335,1343.6268311,-1151.5087891,1.0000000
6825,6825,1.0000000,206.1401672,1311.6207275,-1105.4805908,1.0000000
6826,6826,1.0000000,225.7728271,1268.4238281,-1042.6510010,1.0000000
6827,6827,1.0000000,244.5871735,1221.0753174,-976.4881592,1.0000000
6828,6828,1.0000000,266.1804810,1184.5474854,-918.3669434,1.0000000
6829,6829,1.0000000,286.4524231,1160.7557373,-874.3032837,1.0000000
6830,6830,1.0000000,302.8402405,1146.4875488,-843.6473389,1.0000000
6831,6831,1.0000000,284.8445129,1194.2668457,-909.4223633,1.0000000
6832,6832,1.0000000,276.4766541,1233.3942871,-956.9176025,1.0000000
6833,6833,1.0000000,284.0431519,1241.1108398,-957.0676270,1.0000000
6834,6834,1.0000000,300.8097534,1222.3203125,-921.5105591,1.0000000
6835,6835,1.0000000,316.8031006,1189.4884033,-872.6853027,1.0000000
6836,6836,1.0000000,327.9341736,1178.7963867,-850.8622437,1.0000000
6837,6837,1.0000000,337.3427429,1188.5568848,-851.2141113,1.0000000
6838,6838,1.0000000,342.7609253,1205.3751221,-862.6141968,1.0000000
6839,6839,1.0000000,350.2153015,1216.7562256,-866.5408936,1.0000000
6840,6840,1.0000000,356.7384033,1235.6110840,-878.8726807,1.0000000
6841,6841,1.0000000,364.0158997,1266.5943604,-902.5784912,1.0000000
6842,6842,1.0000000,367.5207520,1299.4412842,-931.9205933,1.0000000
6843,6843,1.0000000,366.3752136,1343.2232666,-976.8481445,1.0000000
6844,6844,1.0000000,367.5177002,1378.6772461,-1011.1594849,1.0000000
6845,6845,1.0000000,375.3336182,1396.3046875,-1020.9710083,1.0000000
6846,6846,1.0000000,397.4299927,1372.6013184,-975.1712646,1.0000000
6847,6847,1.0000000,420.6202698,1331.8698730,-911.2495728,1.0000000
6848,6848,1.0000000,430.8536072,1333.9438477,-903.0902710,1.0000000
6849,6849,1.0000000,444.8604126,1324.9003906,-880.0399780,1.0000000
6850,6850,1.0000000,480.7378235,1260.2145996,-779.4767456,1.0000000
6851,6851,1.0000000,500.1170959,1232.6126709,-732.4955444,1.0000000
6852,6852,1.0000000,475.7167053,1311.1422119,-835.4255981,1.0000000
6853,6853,1.0000000,474.2238464,1343.9073486,-869.6835327,1.0000000
6854,6854,1.0000000,498.0919189,1303.8995361,-805.8076172,1.0000000
6855,6855,1.0000000,536.8547363,1199.1960449,-662.3413696,1.0000000
6856,6856,1.0000000,557.5584717,1129.3762207,-571.8178101,1.0000000
6857,6857,1.0000000,581.6416626,1069.8833008,-488.2416687,1.0000000
6858,6858,0.9692310,606.6622314,1040.4024658,-433.7402649,0.9692308
6859,6859,1.0000000,571.2441406,1141.5540771,-570.3099976,1.0000000
6860,6860,1.0000000,517.8829346,1305.1507568,-787.2677612,1.0000000
6861,6861,1.0000000,498.6722717,1391.2167969,-892.5445557,1.0000000
6862,6862,1.0000000,526.8816528,1298.6971436,-771.8154297,1.0000000
6863,6863,1.0000000,571.0037842,1147.4622803,-576.4585571,1.0000000
6864,6864,0.9846150,612.0451050,1056.1318359,-444.0867615,0.9846154
6865,6865,0.9692310,662.1908569,966.2725220,-304.0816345,0.9692308
6866,6866,0.9692310,628.2113037,1030.6492920,-402.4380798,0.9692308
6867,6867,1.0000000,593.0365601,1106.3813477,-513.3447876,1.0000000
6868,6868,1.0000000,574.4786377,1147.5407715,-573.0620728,1.0000000
6869,6869,0.9692310,630.9544067,1048.0510254,-417.0966187,0.9692308
6870,6870,1.0000000,544.6029053,1223.3475342,-678.7446899,1.0000000
6871,6871,1.0000000,486.8585815,1416.4093018,-929.5507202,1.0000000
6872,6872,1.0000000,482.8760986,1433.9296875,-951.0535278,1.0000000
6873,6873,1.0000000,489.5035095,1389.5815430,-900.0780640,1.0000000
6874,6874,1.0000000,506.4566345,1320.2595215,-813.8028564,1.0000000
6875,6875,1.0000000,585.7084961,1139.8721924,-554.1637573,1.0000000
6876,6876,0.9692310,637.5877075,1041.3039551,-403.7162170,0.9692308
6877,6877,0.9692310,641.1945190,1033.4368896,-392.2423706,0.9692308
6878,6878,1.0000000,543.9661865,1220.5489502,-676.5827026,1.0000000
6879,6879,1.0000000,481.7865906,1404.4770508,-922.6904297,1.0000000
6880,6880,1.0000000,524.5081177,1297.1566162,-772.6484985,1.0000000
6881,6881,1.0000000,595.4678345,1123.7581787,-528.2903442,1.0000000
6882,6882,1.0000000,507.0661011,1292.1934814,-785.1273804,1.0000000
6883,6883,1.0000000,552.1500244,1183.1684570,-631.0184326,1.0000000
6884,6884,0.9692310,648.4609375,999.7945557,-351.3336182,0.9692308
6885,6885,0.8923080,686.9766235,940.0805054,-253.1038818,0.8923077
6886,6886,0.8307690,706.4076538,908.3822632,-201.9745636,0.8307692
6887,6887,0.9076920,665.9379272,941.0400391,-275.1020813,0.9076923
6888,6888,0.8000000,720.2028198,873.4934692,-153.2906799,0.8000000
6889,6889,0.3230770,816.2356567,717.5638428,98.6718140,0.3230769
6890,6890,0.3076920,825.8570557,709.3677368,116.4892883,0.3076923
6891,6891,0.4000000,803.1657104,729.9332275,73.2324829,0.4000000
6892,6892,0.4461540,764.9884644,741.4674072,23.5210018,0.4461538
6893,6893,1.0000000,162.8969116,795.6072998,-632.7103882,1.0000000
6894,6894,1.0000000,100.0153809,882.2792969,-782.2639160,1.0000000
6895,6895,1.0000000,100.2248459,900.2952881,-800.0704956,1.0000000
6896,6896,1.0000000,100.1510544,902.5739136,-802.4228516,1.0000000
6897,6897,1.0000000,98.7641068,916.3543091,-817.5901489,1.0000000
6898,6898,1.0000000,103.9435349,920.0724487,-816.1289062,1.0000000
6899,6899,1.0000000,105.8473358,926.0591431,-820.2118530,1.0000000
6900,6900,1.0000000,103.2439270,935.2377930,-831.9938354,1.0000000
6901,6901,1.0000000,105.9639206,937.9005737,-831.9366455,1.0000000
6902,6902,1.0000000,110.6634445,942.0882568,-831.4248047,1.0000000
6903,6903,1.0000000,125.3342361,918.4315186,-793.0972900,1.0000000
6904,6904,1.0000000,130.4149933,915.9453125,-785.5303345,1.0000000
6905,6905,1.0000000,129.7823334,927.1925659,-797.4102173,1.0000000
6906,6906,1.0000000,130.5912323,931.8636475,-801.2723999,1.0000000
6907,6907,1.0000000,128.0791931,945.5621338,-817.4829712,1.0000000
6908,6908,1.0000000,130.9383392,955.3957520,-824.4574585,1.0000000
6909,6909,1.0000000,127.7726974,974.6004639,-846.8277588,1.0000000
6910,6910,1.0000000,120.9546738,1027.0098877,-906.0551758,1.0000000
6911,6911,1.0000000,104.4920502,1105.1745605,-1000.6825562,1.0000000
6912,6912,1.0000000,104.8540878,1102.7526855,-997.8985596,1.0000000
6913,6913,1.0000000,131.2630768,1005.7895508,-874.5264282,1.0000000
6914,6914,1.0000000,132.8773346,997.8085938,-864.9312744,1.0000000
6915,6915,1.0000000,114.0087814,1080.0565186,-966.0477295,1.0000000
6916,6916,1.0000000,100.1030121,1157.5048828,-1057.4018555,1.0000000
6917,6917,1.0000000,97.5294266,1174.0347900,-1076.5053711,1.0000000
6918,6918,1.0000000,95.7579269,1126.8381348,-1031.0802002,1.0000000
6919,6919,1.0000000,108.1053391,1135.2154541,-1027.1101074,1.0000000
6920,6920,1.0000000,87.9949951,1224.5579834,-1136.5629883,1.0000000
6921,6921,1.0000000,121.0615387,1281.0920410,-1160.0305176,1.0000000
6922,6922,1.0000000,120.4570236,1339.8565674,-1219.3995361,1.0000000
6923,6923,1.0000000,131.5552673,1370.1125488,-1238.5573730,1.0000000
6924,6924,1.0000000,149.1775513,1335.0416260,-1185.8640137,1.0000000
6925,6925,1.0000000,146.8318939,1367.7500000,-1220.9180908,1.0000000
6926,6926,1.0000000,148.0350037,1384.6594238,-1236.6243896,1.0000000
6927,6927,1.0000000,152.1374969,1375.2630615,-1223.1256104,1.0000000
6928,6928,1.0000000,158.4708710,1362.2709961,-1203.8001709,1.0000000
6929,6929,1.0000000,164.5198517,1359.1604004,-1194.6405029,1.0000000
6930,6930,1.0000000,170.0560913,1366.5349121,-1196.4788818,1.0000000
6931,6931,1.0000000,176.1250000,1377.4395752,-1201.3145752,1.0000000
6932,6932,1.0000000,183.9299011,1379.0573730,-1195.1275635,1.0000000
6933,6933,1.0000000,193.1528931,1373.4827881,-1180.3299561,1.0000000
6934,6934,1.0000000,207.4883575,1355.7250977,-1148.2366943,1.0000000
6935,6935,1.0000000,224.2733612,1322.5202637,-1098.2468262,1.0000000
6936,6936,1.0000000,240.1700439,1289.6401367,-1049.4700928,1.0000000
6937,6937,1.0000000,254.6405487,1262.8981934,-1008.2576904,1.0000000
6938,6938,1.0000000,273.2451477,1237.6884766,-964.4433594,1.0000000
6939,6939,1.0000000,274.6087646,1243.2115479,-968.6027832,1.0000000
6940,6940,1.0000000,273.8469543,1258.9171143,-985.0701904,1.0000000
6941,6941,1.0000000,274.4761963,1276.2849121,-1001.8087158,1.0000000
6942,6942,1.0000000,291.4402771,1259.3273926,-967.8870850,1.0000000
6943,6943,1.0000000,307.8150635,1227.5618896,-919.7468262,1.0000000
6944,6944,1.0000000,314.6195374,1224.3334961,-909.7139893,1.0000000
6945,6945,1.0000000,325.7469788,1233.6226807,-907.8756714,1.0000000
6946,6946,1.0000000,331.3263855,1246.9863281,-915.6599121,1.0000000
6947,6947,1.0000000,339.0243835,1255.7303467,-916.7059937,1.0000000
6948,6948,1.0000000,349.8636169,1267.6635742,-917.7999268,1.0000000
6949,6949,1.0000000,359.3197632,1287.4661865,-928.1463623,1.0000000
6950,6950,1.0000000,364.7409973,1307.0021973,-942.2612305,1.0000000
6951,6951,1.0000000,362.5792542,1359.3948975,-996.8156738,1.0000000
6952,6952,1.0000000,363.6375122,1404.1707764,-1040.5333252,1.0000000
6953,6953,1.0000000,369.5740356,1437.9938965,-1068.4197998,1.0000000
6954,6954,1.0000000,386.5841980,1440.6882324,-1054.1040039,1.0000000
6955,6955,1.0000000,409.8215942,1396.7733154,-986.9517212,1.0000000
6956,6956,1.0000000,419.5484314,1391.9951172,-972.4467163,1.0000000
6957,6957,1.0000000,440.3306580,1359.4266357,-919.0960083,1.0000000
6958,6958,1.0000000,478.8011475,1281.2733154,-802.4721069,1.0000000
6959,6959,1.0000000,489.6380005,1275.4727783,-785.8347778,1.0000000
6960,6960,1.0000000,472.8253174,1337.4274902,-864.6022339,1.0000000
6961,6961,1.0000000,470.8923035,1369.0192871,-898.1269531,1.0000000
6962,6962,1.0000000,493.9089966,1325.2799072,-831.3709106,1.0000000
6963,6963,1.0000000,516.6107788,1265.8646240,-749.2539062,1.0000000
6964,6964,1.0000000,524.2327881,1232.8055420,-708.5728149,1.0000000
6965,6965,1.0000000,573.2529297,1115.1085205,-541.8556519,1.0000000
6966,6966,0.9692310,625.6223755,1009.2636108,-383.6412354,0.9692308
6967,6967,1.0000000,605.7579956,1063.4207764,-457.6627197,1.0000000
6968,6968,1.0000000,549.4979248,1219.6864014,-670.1885376,1.0000000
6969,6969,1.0000000,504.8095703,1386.7031250,-881.8936157,1.0000000
6970,6970,1.0000000,518.0427856,1357.5871582,-839.5443726,1.0000000
6971,6971,1.0000000,554.5087891,1217.0441895,-662.5354614,1.0000000
6972,6972,1.0000000,609.8503418,1074.8496094,-464.9993286,1.0000000
6973,6973,0.9692310,638.7424927,1021.2393188,-382.4967957,0.9692308
6974,6974,1.0000000,614.7244873,1069.4479980,-454.7234802,1.0000000
6975,6975,1.0000000,602.4000244,1101.4957275,-499.0956726,1.0000000
6976,6976,1.0000000,606.0093384,1100.1599121,-494.1505737,1.0000000
6977,6977,0.9692310,662.4448853,1008.5869141,-346.1419983,0.9692308
6978,6978,1.0000000,561.1875610,1206.1842041,-644.9965820,1.0000000
6979,6979,1.0000000,498.4182129,1408.9909668,-910.5727539,1.0000000
6980,6980,1.0000000,484.3674927,1464.5153809,-980.1479492,1.0000000
6981,6981,1.0000000,491.8453979,1422.2268066,-930.3813477,1.0000000
6982,6982,1.0000000,511.4647217,1336.6265869,-825.1618652,1.0000000
6983,6983,1.0000000,585.4676514,1151.5177002,-566.0499878,1.0000000
6984,6984,0.9846150,627.8984375,1069.6711426,-441.7727051,0.9846154
6985,6985,1.0000000,582.2360229,1145.7498779,-563.5138550,1.0000000
6986,6986,1.0000000,499.9570618,1353.7487793,-853.7917480,1.0000000
6987,6987,1.0000000,477.7961426,1445.4150391,-967.6188354,1.0000000
6988,6988,1.0000000,489.2792053,1414.0354004,-924.7562256,1.0000000
6989,6989,1.0000000,536.9517212,1267.6562500,-730.7045288,1.0000000
6990,6990,1.0000000,523.3056641,1273.1141357,-749.8085327,1.0000000
6991,6991,1.0000000,586.0998535,1128.9877930,-542.8880005,1.0000000
6992,6992,0.9846150,621.2746582,1056.8454590,-435.5707703,0.9846154
6993,6993,1.0000000,594.4916382,1088.2664795,-493.7748718,1.0000000
6994,6994,0.9846150,614.0698242,1045.7760010,-431.7062073,0.9846154
6995,6995,0.9692310,641.2145996,986.1994019,-344.9848022,0.9692308
6996,6996,0.8615380,691.1390991,907.6829224,-216.5438232,0.8615385
6997,6997,0.3692310,829.7267456,745.0800171,84.6467438,0.3692308
6998,6998,0.2923080,828.9277344,706.6696777,122.2580719,0.2923077
6999,6999,0.3076920,801.0311279,704.5527344,96.4783554,0.3076923
7000,7000,0.3692310,774.8989868,704.8962402,70.0027313,0.3692308
7001,7001,0.4153850,754.0571289,712.1558838,41.9012413,0.4153846
7002,7002,0.5846150,716.6668091,744.1356201,-27.4688587,0.5846154
7003,7003,1.0000000,140.1918335,808.5432739,-668.3514404,1.0000000
7004,7004,1.0000000,143.0034943,820.4234619,-677.4199829,1.0000000
7005,7005,1.0000000,98.5020828,887.7704468,-789.2683716,1.0000000
7006,7006,1.0000000,98.1864090,905.7625732,-807.5761719,1.0000000
7007,7007,1.0000000,101.3341446,924.5499268,-823.2158203,1.0000000
7008,7008,1.0000000,100.8038788,943.2363281,-842.4324341,1.0000000
7009,7009,1.0000000,102.4485245,942.3275146,-839.8790283,1.0000000
7010,7010,1.0000000,109.6591110,926.2340698,-816.5749512,1.0000000
7011,7011,1.0000000,116.3158035,929.5470581,-813.2312012,1.0000000
7012,7012,1.0000000,123.2502518,921.7026367,-798.4523926,1.0000000
7013,7013,1.0000000,125.3955612,922.9067993,-797.5112915,1.0000000
7014,7014,1.0000000,127.8358688,926.3245850,-798.4887085,1.0000000
7015,7015,1.0000000,130.0811310,925.8018188,-795.7206421,1.0000000
7016,7016,1.0000000,129.6460724,930.9396973,-801.2936401,1.0000000
7017,7017,1.0000000,130.4164429,942.8923950,-812.4759521,1.0000000
7018,7018,1.0000000,131.3988647,953.5876465,-822.1887817,1.0000000
7019,7019,1.0000000,128.3905182,981.2916260,-852.9011230,1.0000000
7020,7020,1.0000000,115.5975494,1028.1702881,-912.5726929,1.0000000
7021,7021,1.0000000,120.2854843,1014.7448120,-894.4593506,1.0000000
7022,7022,1.0000000,170.1225586,909.4822998,-739.3596802,1.0000000
7023,7023,1.0000000,161.9344177,921.5254517,-759.5910645,1.0000000
7024,7024,1.0000000,130.2953796,1017.3350220,-887.0396729,1.0000000
7025,7025,1.0000000,109.8358154,1100.8626709,-991.0269165,1.0000000
7026,7026,1.0000000,99.7432632,1141.8767090,-1042.1334229,1.0000000
7027,7027,1.0000000,92.0836639,1171.9444580,-1079.8608398,1.0000000
7028,7028,1.0000000,109.1077118,1094.4389648,-985.3312378,1.0000000
7029,7029,1.0000000,122.6147690,1091.6384277,-969.0236816,1.0000000
7030,7030,1.0000000,97.6019821,1195.1213379,-1097.5192871,1.0000000
7031,7031,1.0000000,80.5929565,1273.1140137,-1192.5211182,1.0000000
7032,7032,1.0000000,111.2690125,1302.3040771,-1191.0350342,1.0000000
7033,7033,1.0000000,128.5774536,1349.6437988,-1221.0664062,1.0000000
7034,7034,1.0000000,145.9453735,1322.9433594,-1176.9979248,1.0000000
7035,7035,1.0000000,151.2901611,1322.9862061,-1171.6960449,1.0000000
7036,7036,1.0000000,152.0502930,1340.4677734,-1188.4174805,1.0000000
7037,7037,1.0000000,157.4717407,1332.1762695,-1174.7045898,1.0000000
7038,7038,1.0000000,165.4909668,1315.4901123,-1149.9991455,1.0000000
7039,7039,1.0000000,172.2251434,1313.7608643,-1141.5357666,1.0000000
7040,7040,1.0000000,174.8563385,1334.9433594,-1160.0870361,1.0000000
7041,7041,1.0000000,176.6469879,1366.9125977,-1190.2656250,1.0000000
7042,7042,1.0000000,179.2343445,1389.9207764,-1210.6865234,1.0000000
7043,7043,1.0000000,184.5760651,1403.1882324,-1218.6121826,1.0000000
7044,7044,1.0000000,192.6524200,1399.7324219,-1207.0799561,1.0000000
7045,7045,1.0000000,204.7311401,1391.2880859,-1186.5570068,1.0000000
7046,7046,1.0000000,217.4411469,1374.0526123,-1156.6114502,1.0000000
7047,7047,1.0000000,231.1140900,1346.8197021,-1115.7055664,1.0000000
7048,7048,1.0000000,245.6551361,1328.8520508,-1083.1968994,1.0000000
7049,7049,1.0000000,259.1189575,1314.9892578,-1055.8702393,1.0000000
7050,7050,1.0000000,266.5451660,1306.7047119,-1040.1595459,1.0000000
7051,7051,1.0000000,266.0296326,1320.3699951,-1054.3403320,1.0000000
7052,7052,1.0000000,283.6324158,1289.6859131,-1006.0534668,1.0000000
7053,7053,1.0000000,307.4314270,1239.1337891,-931.7023926,1.0000000
7054,7054,1.0000000,304.4537048,1262.1933594,-957.7396851,1.0000000
7055,7055,1.0000000,314.8035278,1270.8973389,-956.0937500,1.0000000
7056,7056,1.0000000,321.1977234,1283.8728027,-962.6750488,1.0000000
7057,7057,1.0000000,329.8080139,1297.3941650,-967.5861206,1.0000000
7058,7058,1.0000000,342.2442322,1303.3043213,-961.0600586,1.0000000
7059,7059,1.0000000,353.2813721,1306.8459473,-953.5645752,1.0000000
7060,7060,1.0000000,373.8724670,1295.6329346,-921.7604370,1.0000000
7061,7061,1.0000000,359.7834778,1378.6351318,-1018.8516235,1.0000000
7062,7062,1.0000000,360.1123047,1428.8554688,-1068.7431641,1.0000000
7063,7063,1.0000000,365.8521118,1475.3333740,-1109.4813232,1.0000000
7064,7064,1.0000000,378.0897827,1500.7471924,-1122.6573486,1.0000000
7065,7065,1.0000000,398.2405701,1465.1201172,-1066.8796387,1.0000000
7066,7066,1.0000000,410.2207336,1448.4033203,-1038.1826172,1.0000000
7067,7067,1.0000000,433.6475220,1410.7102051,-977.0626831,1.0000000
7068,7068,1.0000000,460.1909485,1360.6173096,-900.4263306,1.0000000
7069,7069,1.0000000,477.3534241,1333.2094727,-855.8560791,1.0000000
7070,7070,1.0000000,471.9809875,1363.2629395,-891.2819824,1.0000000
7071,7071,1.0000000,465.8476562,1403.2275391,-937.3798828,1.0000000
7072,7072,1.0000000,481.2417297,1378.1052246,-896.8635254,1.0000000
7073,7073,1.0000000,495.3229675,1352.6679688,-857.3450317,1.0000000
7074,7074,1.0000000,506.1708984,1327.0828857,-820.9119873,1.0000000
7075,7075,1.0000000,558.6735840,1179.2883301,-620.6148071,1.0000000
7076,7076,0.9692310,625.2120361,1018.2665405,-393.0545044,0.9692308
7077,7077,1.0000000,607.6501465,1061.8229980,-454.1728210,1.0000000
7078,7078,1.0000000,553.2922974,1216.8852539,-663.5929565,1.0000000
7079,7079,1.0000000,517.0576782,1365.1756592,-848.1179810,1.0000000
7080,7080,1.0000000,525.4078979,1351.1486816,-825.7407837,1.0000000
7081,7081,1.0000000,559.6051636,1221.7171631,-662.1119995,1.0000000
7082,7082,1.0000000,605.9538574,1095.8162842,-489.8624878,1.0000000
7083,7083,1.0000000,613.6555176,1082.5017090,-468.8462524,1.0000000
7084,7084,1.0000000,596.7019043,1120.5859375,-523.8839722,1.0000000
7085,7085,1.0000000,591.8579102,1137.5070801,-545.6492310,1.0000000
7086,7086,1.0000000,612.1906738,1103.4307861,-491.2401428,1.0000000
7087,7087,0.9692310,655.7836914,1035.0042725,-379.2206421,0.9692308
7088,7088,1.0000000,560.0772705,1232.2341309,-672.1567993,1.0000000
7089,7089,1.0000000,507.2700500,1413.8267822,-906.5567017,1.0000000
7090,7090,1.0000000,487.6848145,1487.7819824,-1000.0971069,1.0000000
7091,7091,1.0000000,496.5557861,1447.7416992,-951.1859741,1.0000000
7092,7092,1.0000000,514.7443237,1363.6230469,-848.8787231,1.0000000
7093,7093,1.0000000,539.7725220,1270.5543213,-730.7817993,1.0000000
7094,7094,1.0000000,528.3734131,1275.5767822,-747.2033691,1.0000000
7095,7095,1.0000000,550.4589233,1228.8715820,-678.4126587,1.0000000
7096,7096,1.0000000,542.1087646,1262.8011475,-720.6924438,1.0000000
7097,7097,1.0000000,498.7805786,1403.1361084,-904.3555908,1.0000000
7098,7098,1.0000000,485.6146240,1444.1112061,-958.4965820,1.0000000
7099,7099,1.0000000,589.7233276,1175.1458740,-585.4225464,1.0000000
7100,7100,1.0000000,611.0183105,1114.0117188,-502.9934387,1.0000000
7101,7101,0.9846150,626.0120850,1067.1743164,-441.1622620,0.9846154
